lottery_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33
10096,6,12,2,35,2,5,1,7,1,3,1,1,4,12,6,1,1,12,3,5,1,5,1,1,1,7,1,1,10,4,2,2,3,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
10097,7,13,1,36,3,1,1,1,2,1,2,1,5,13,7,1,2,1,4,6,1,6,1,1,2,1,2,1,11,5,3,3,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10098,1,14,1,37,4,7,2,1,3,1,3,2,6,1,8,1,3,1,5,7,1,7,2,1,3,1,3,2,1,6,4,4,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
10099,1,15,1,1,1,8,3,1,4,2,4,3,7,15,9,1,1,2,6,8,2,8,3,1,4,2,1,3,1,1,5,5,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10100,1,16,1,1,6,1,4,2,5,3,5,1,8,16,10,2,1,3,7,9,3,1,1,1,5,1,1,4,2,1,6,6,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
10101,1,17,2,1,7,1,5,3,1,4,6,1,9,17,11,3,2,1,8,10,1,1,1,2,1,1,2,5,3,2,7,7,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10102,2,18,1,1,8,2,6,4,1,5,1,2,10,18,12,1,3,1,9,1,1,1,2,3,1,1,3,6,1,3,8,8,4,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10103,3,19,4,1,9,1,1,5,1,6,1,3,11,1,13,1,1,2,10,1,2,1,3,4,2,2,4,7,1,4,9,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
10104,4,20,5,2,10,1,1,6,1,7,2,4,12,1,14,2,1,3,11,1,3,2,1,1,3,3,1,8,2,5,10,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10105,1,21,6,3,11,2,1,1,1,8,3,5,1,2,1,3,1,4,1,2,1,3,1,1,4,4,1,9,3,6,1,1,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10106,1,1,7,1,12,1,2,1,1,9,4,6,14,3,1,4,2,5,1,3,1,4,2,2,5,1,2,10,1,7,1,2,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10107,2,1,8,5,13,1,3,1,2,1,5,1,15,4,1,5,1,6,2,4,2,1,3,3,6,1,3,11,1,8,2,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10108,3,1,9,1,14,2,4,1,3,11,6,1,16,5,1,6,1,7,3,1,3,1,1,1,7,2,4,12,2,9,3,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
10109,4,1,10,1,15,3,5,1,4,12,7,2,17,6,1,7,2,1,4,1,4,2,1,1,1,3,5,13,1,10,4,1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
10110,1,1,1,1,16,4,6,2,5,13,8,1,18,7,1,8,3,1,5,2,5,3,2,1,1,1,1,14,1,11,5,1,3,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10111,1,3,1,1,17,5,1,1,6,14,9,1,1,8,2,9,1,1,6,3,6,4,3,1,2,1,1,15,2,12,6,2,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
10112,1,4,2,1,18,1,1,1,7,15,10,2,1,9,3,10,1,1,7,4,7,5,4,1,3,2,2,16,1,1,7,3,5,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10113,1,5,1,2,1,7,2,1,8,1,1,3,2,10,1,11,2,1,8,1,8,6,5,1,4,3,3,1,1,1,8,4,6,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10114,1,6,4,3,1,8,3,1,1,1,1,4,3,11,1,12,1,1,9,1,9,7,6,2,1,4,4,1,2,2,9,5,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1
10115,1,7,5,1,2,9,4,1,10,2,1,5,4,12,1,13,1,2,10,2,10,1,7,1,1,5,5,2,1,3,10,6,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
10116,1,8,6,5,1,10,5,2,1,1,2,6,5,13,2,14,2,3,11,1,11,1,8,1,1,1,6,3,1,4,11,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
10117,1,9,7,6,1,11,6,1,1,1,3,7,6,1,3,15,3,4,12,1,12,1,9,1,2,1,7,1,2,5,12,8,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10118,1,10,8,7,1,12,1,1,2,2,1,8,1,15,1,1,4,5,13,1,13,1,10,1,1,2,8,1,3,6,13,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
10119,2,11,9,8,1,13,1,1,3,3,1,9,1,16,1,17,1,6,14,2,14,2,11,2,1,3,1,2,4,1,1,10,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10120,1,1,10,9,1,1,1,2,4,1,2,10,2,17,2,18,1,7,15,3,15,3,12,3,1,4,1,3,1,1,1,11,5,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10121,1,1,11,10,1,1,2,1,5,1,1,11,1,18,3,19,2,1,16,4,16,4,13,4,1,5,2,4,1,1,2,12,6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10122,2,1,12,11,2,2,3,1,1,2,1,1,1,19,4,1,3,1,17,5,17,5,14,5,1,6,1,5,2,1,3,13,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10123,3,1,13,12,3,1,4,2,1,3,2,1,2,20,1,1,4,1,18,6,18,6,15,6,1,7,1,6,1,2,4,1,8,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10124,4,1,14,13,4,1,5,1,2,4,1,1,3,21,1,2,5,1,1,7,19,7,16,7,1,8,2,7,1,3,5,1,9,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
10125,5,1,15,14,1,1,1,1,3,5,1,1,1,22,2,3,6,2,20,8,20,8,1,8,1,9,3,1,1,4,6,2,10,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
10126,6,1,1,15,6,1,1,2,4,6,2,2,1,23,3,4,7,1,21,1,1,9,1,9,2,10,1,1,1,5,7,3,11,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10127,1,3,1,1,7,2,2,1,5,7,3,3,1,24,4,5,1,1,22,1,22,10,2,10,1,11,1,1,2,6,8,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
10128,1,4,2,1,8,3,3,1,6,8,1,4,2,25,5,6,1,2,1,1,23,11,3,1,1,12,2,1,3,7,9,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
10129,2,5,1,1,9,4,4,1,7,9,1,5,3,1,6,7,2,3,1,1,24,12,4,1,1,13,3,1,4,8,10,1,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10130,1,1,4,1,10,5,1,1,8,1,2,6,4,1,1,8,3,4,2,2,1,13,5,2,1,14,4,1,5,9,1,1,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10131,1,1,5,2,1,1,1,2,1,11,3,7,5,2,1,1,4,5,1,3,1,14,6,3,2,1,5,2,6,10,1,2,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10132,2,1,6,3,1,1,2,3,10,1,4,1,6,3,1,1,5,1,1,4,2,15,7,1,3,1,6,3,7,11,2,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
10133,3,1,1,1,2,2,3,4,1,1,5,1,7,4,2,2,1,1,2,5,1,16,8,1,4,1,7,4,8,12,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
10134,4,1,1,5,3,3,4,5,1,2,6,2,8,5,1,1,1,2,3,6,1,1,9,2,5,1,1,1,9,13,4,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
10135,5,3,2,1,4,4,5,6,1,1,7,3,1,6,1,1,2,3,4,7,2,1,10,3,1,1,1,1,10,1,5,2,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
10136,6,4,1,1,1,5,6,7,2,1,8,4,1,7,2,2,3,4,5,8,3,2,1,1,1,1,2,2,11,1,6,3,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10137,7,5,4,1,6,1,1,1,1,1,9,5,1,8,3,3,4,5,1,9,4,3,1,1,2,1,3,3,12,2,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
10138,1,6,5,2,7,7,1,9,1,1,10,6,1,9,4,4,5,6,1,10,1,4,1,1,3,1,4,4,13,1,8,5,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
10139,1,7,6,3,8,8,2,10,2,2,1,7,1,10,5,5,6,1,2,1,1,5,1,1,4,1,5,5,14,1,1,6,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10140,1,8,7,1,9,9,3,11,3,3,1,1,1,11,6,6,7,1,3,1,2,6,2,2,5,1,6,6,1,2,1,7,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10141,1,1,1,5,10,10,1,12,4,4,2,1,1,12,7,7,8,1,4,2,3,7,1,3,6,1,1,7,1,3,2,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10142,2,1,1,6,11,11,1,13,5,5,3,2,2,13,8,1,9,1,5,3,4,8,1,4,7,1,1,8,2,4,3,9,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
10143,3,1,2,7,12,12,2,14,1,6,4,3,3,1,9,1,10,1,6,4,5,9,1,5,8,1,1,9,3,1,1,10,6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10144,4,1,1,8,13,13,3,1,1,7,5,4,4,15,1,1,11,1,1,5,1,10,2,6,9,1,2,10,4,1,1,11,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
10145,5,1,1,9,14,14,4,1,2,8,6,5,5,16,1,2,12,2,1,6,1,11,3,1,10,2,1,1,5,2,1,12,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
10146,1,1,1,10,15,15,5,2,3,9,7,6,6,17,2,3,1,1,2,7,1,1,4,1,1,3,1,1,6,3,1,1,9,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10147,1,1,2,11,16,16,6,1,4,1,8,7,7,18,1,4,1,1,3,8,2,1,5,1,1,4,2,2,7,1,2,1,10,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10148,1,1,1,12,17,17,1,1,5,11,9,8,8,19,1,5,2,1,4,9,3,2,1,1,2,5,1,3,8,1,3,2,11,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10149,1,1,1,13,18,18,1,1,6,12,10,9,9,20,2,1,3,1,5,10,4,3,1,2,1,6,1,4,9,1,4,3,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
10150,2,1,2,14,19,19,1,1,7,13,1,10,10,21,3,1,1,1,6,11,5,4,1,3,1,7,2,5,1,1,5,4,13,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10151,3,1,1,15,20,20,2,2,8,14,12,11,1,1,4,2,1,1,1,12,6,5,1,4,2,1,3,6,1,1,6,5,14,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
10152,4,1,4,1,21,21,3,3,1,15,13,1,1,1,5,3,1,2,1,13,1,6,2,5,1,1,4,7,2,2,1,6,15,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10153,5,1,1,1,22,1,4,4,1,16,14,1,2,2,6,4,1,3,1,14,1,7,3,6,1,2,5,8,3,1,1,7,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
11001,6,3,1,2,23,1,5,5,1,17,15,1,3,3,7,5,2,4,1,1,2,8,4,1,2,1,6,9,4,1,1,1,17,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11002,7,4,1,3,24,1,6,1,1,18,16,1,4,4,8,6,1,5,2,1,3,9,5,1,3,1,7,1,5,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
11003,8,5,2,1,25,1,1,1,2,19,17,1,1,1,9,7,1,6,3,2,1,1,1,2,4,2,1,1,6,3,3,2,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11004,9,6,1,1,26,1,8,1,3,1,18,2,1,1,10,8,2,7,4,3,1,1,1,3,5,1,1,2,7,4,4,3,2,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11005,10,7,4,1,27,1,9,1,1,1,19,1,1,1,11,9,3,8,5,1,2,1,2,4,6,1,2,3,8,5,5,4,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11006,1,8,1,2,1,1,10,2,1,2,20,1,1,1,12,1,4,1,6,1,3,1,3,5,7,2,3,4,9,6,6,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
11007,1,9,1,3,1,2,11,3,1,3,21,2,1,2,13,1,1,1,7,2,4,2,4,1,8,1,4,5,10,7,1,6,5,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11008,1,10,2,1,2,3,12,4,1,1,22,1,1,3,14,2,1,2,8,3,5,3,5,1,9,1,5,6,11,8,1,7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
11009,2,11,1,5,3,4,13,5,2,1,23,1,1,4,1,3,1,1,9,4,6,4,1,1,1,1,6,7,12,9,1,8,7,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11010,1,12,4,1,1,5,14,6,1,2,24,2,2,5,1,4,1,1,1,5,7,5,1,1,1,1,7,8,13,10,2,9,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11011,1,13,5,1,1,1,15,7,1,3,25,1,3,6,1,5,2,1,1,6,1,6,2,1,2,2,8,9,14,11,3,10,9,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11012,1,14,6,2,2,7,1,1,2,4,1,1,1,7,1,6,3,1,1,7,1,7,3,1,3,1,9,10,15,12,4,11,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11013,1,15,1,3,3,8,1,1,3,5,1,2,1,8,1,1,4,2,2,8,1,1,4,2,4,1,10,11,16,13,5,12,11,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11014,1,16,1,1,1,9,1,2,4,1,1,3,1,9,2,1,5,3,3,9,1,1,1,3,5,1,11,12,17,14,6,13,12,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
11015,2,17,1,5,1,1,1,3,5,1,1,4,1,10,3,2,6,4,4,10,2,2,1,4,6,1,1,13,1,15,7,14,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11016,3,18,1,1,2,1,2,4,6,2,2,5,1,11,4,1,1,5,5,11,3,1,2,5,7,1,1,14,1,16,8,15,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
11017,4,1,1,1,3,1,3,5,7,3,3,6,2,12,1,1,1,6,6,12,4,1,1,6,8,1,2,15,1,17,9,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
11018,5,1,2,2,4,1,4,6,8,4,4,7,1,13,1,2,2,1,7,13,5,2,1,7,9,1,3,1,2,1,10,17,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11019,6,1,1,1,1,2,5,7,1,5,5,1,1,1,1,3,3,1,1,14,6,3,2,8,10,2,4,1,3,1,11,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11020,7,1,4,1,6,3,6,1,10,6,6,1,2,15,2,1,1,2,1,15,7,4,3,1,11,3,5,2,4,1,12,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11021,1,1,5,2,7,4,1,9,11,7,7,1,3,1,3,1,1,1,1,16,8,5,4,1,1,4,6,3,5,1,1,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11022,1,1,6,3,8,5,1,10,12,8,8,2,4,1,4,1,1,1,2,17,1,6,5,2,1,5,7,4,6,2,1,3,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
11023,2,1,1,1,9,1,1,11,13,9,9,3,5,1,5,1,1,2,3,18,1,1,6,3,1,6,8,5,7,3,2,4,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11024,3,1,1,5,1,1,1,12,14,1,10,4,6,2,6,2,2,3,1,19,1,1,7,4,1,1,9,6,8,4,1,5,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1
11025,4,1,2,6,1,2,1,1,15,1,1,5,7,3,7,3,3,4,1,1,2,2,8,5,1,1,10,7,9,5,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11026,5,3,1,7,2,3,1,1,16,2,12,6,8,4,8,4,1,5,1,21,1,3,9,6,1,1,11,8,10,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
11027,6,4,4,8,3,4,1,1,17,3,13,7,1,5,9,5,1,1,1,22,1,1,10,7,1,1,12,9,11,7,2,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11028,1,5,5,1,1,5,2,2,18,4,14,8,1,1,10,1,1,1,2,23,1,1,11,8,1,1,13,10,12,8,3,3,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11029,1,6,6,1,1,1,3,3,1,1,15,9,2,1,11,1,1,2,3,1,2,2,12,9,2,2,14,11,13,9,1,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
11030,1,1,7,1,2,7,4,4,1,1,16,10,3,2,12,2,2,3,1,1,3,3,13,1,1,3,15,12,14,10,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
11031,2,1,8,2,3,8,5,5,1,2,17,11,4,3,13,1,1,4,1,2,4,4,14,1,1,4,16,1,1,11,2,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11032,3,1,1,3,1,9,1,6,2,3,18,1,1,1,1,1,1,5,2,3,5,5,15,1,2,5,17,1,1,12,3,1,2,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11033,4,1,1,1,1,10,1,1,3,4,19,1,1,1,1,2,2,6,1,4,6,6,16,2,3,6,18,2,1,13,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11034,5,1,2,5,2,11,2,1,4,5,20,1,1,1,2,3,1,7,1,5,7,7,17,1,4,7,19,3,1,14,1,3,4,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
11035,6,1,1,6,3,12,3,2,5,6,21,2,1,1,3,4,1,1,1,1,8,8,18,1,5,8,1,4,2,15,1,4,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
11036,7,1,4,7,4,13,4,3,6,7,1,3,1,1,4,5,2,1,2,1,9,1,19,1,6,9,1,5,3,16,1,5,6,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11037,1,1,1,1,1,1,5,4,7,8,1,4,2,2,5,6,1,2,3,1,10,1,20,1,1,10,2,6,4,17,1,6,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
11038,1,1,1,1,6,1,6,5,8,9,2,5,3,1,1,7,1,3,1,2,11,2,1,1,1,11,3,7,5,18,2,7,8,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11039,2,1,1,2,7,2,1,6,1,1,3,6,4,1,1,1,2,4,1,3,12,3,1,1,2,12,4,8,1,19,3,8,9,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
11040,3,1,1,3,1,3,1,7,10,1,1,7,5,1,2,1,3,5,2,4,13,4,2,1,3,1,5,1,1,20,4,9,10,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11041,4,3,2,1,1,4,2,1,11,1,1,1,1,1,3,2,4,6,3,5,14,5,3,1,4,1,6,1,2,1,5,1,11,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11042,5,4,1,1,1,5,3,9,12,1,2,1,1,2,1,3,1,7,1,6,1,6,4,2,5,2,7,2,3,1,6,1,12,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11043,6,5,4,1,1,1,4,10,13,2,3,2,1,1,1,4,1,8,1,7,1,7,5,3,1,3,8,3,4,2,1,2,13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
11044,7,6,1,1,2,7,5,11,14,3,4,3,1,1,2,1,1,9,2,8,2,8,6,4,1,1,1,4,5,3,1,3,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
